tokens	labels
['53', '.', 'The', 'expression', '“', 'in', 'accordance', 'with', 'the', 'law', '”', 'requires', 'that', 'the', 'interference', 'in', 'question', 'must', 'have', 'some', 'basis', 'in', 'domestic', 'law', '.', 'A', 'law', 'must', 'be', 'adequately', 'accessible', ':', 'the', 'citizen', 'must', 'be', 'able', 'to', 'have', 'an', 'indication', 'that', 'is', 'adequate', ',', 'in', 'the', 'circumstances', ',', 'of', 'the', 'legal', 'rules', 'applicable', 'to', 'a', 'given', 'case', '.', 'Moreover', ',', 'a', 'norm', 'can', 'not', 'be', 'regarded', 'as', 'a', '“', 'law', '”', 'unless', 'it', 'is', 'formulated', 'with', 'sufficient', 'precision', 'to', 'enable', 'the', 'citizen', 'to', 'regulate', 'his', 'conduct', ':', 'he', 'must', 'be', 'able', '-', 'if', 'need', 'be', 'with', 'appropriate', 'advice', '-', 'to', 'foresee', ',', 'to', 'a', 'degree', 'that', 'is', 'reasonable', 'in', 'the', 'circumstances', ',', 'the', 'consequences', 'which', 'a', 'given', 'action', 'may', 'entail', '.', 'Finally', ',', 'a', 'law', 'which', 'confers', 'discretion', 'must', 'indicate', 'the', 'scope', 'of', 'that', 'discretion', '.', 'However', ',', 'the', 'Court', 'has', 'recognised', 'the', 'impossibility', 'of', 'attaining', 'absolute', 'certainty', 'in', 'the', 'framing', 'of', 'laws', 'and', 'the', 'risk', 'that', 'the', 'search', 'for', 'certainty', 'may', 'entail', 'excessive', 'rigidity', '(', 'see', ',', 'among', 'other', 'authorities', ',', 'Silver', 'and', 'Others', 'v.', 'the', 'United', 'Kingdom', ',', 'judgment', 'of', '25', 'March', '1983', ',', 'Series', 'A', 'no', '.', '61', ',', 'p.', '33', ',', '§', '§', '86‑88', ',', 'and', 'Kozimor', 'v.', 'Poland', ',', 'no', '.', '10816/02', ',', '§', '48', ',', '12', 'April', '2007', ')', '.']	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
['2', '.', 'Application', 'of', 'the', 'principles', 'to', 'the', 'circumstances', 'of', 'the', 'present', 'case']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['(', 'a', ')', 'Existence', 'of', 'interference']	['O', 'O', 'O', 'O', 'O', 'O']
"['54', '.', 'The', 'Court', 'notes', 'that', 'a', 'letter', 'dated', '23', 'November', '2001', ',', 'which', 'was', 'sent', 'to', 'the', 'applicant', 'by', 'his', 'lawyer', ',', 'bears', 'a', '“', 'censored', '”', 'stamp', ',', 'a', 'handwritten', 'note', ':', '“', 'on', 'the', 'judge', ""'s"", 'behalf', '”', 'and', 'an', 'illegible', 'signature', '.', 'Also', ',', 'two', 'Olsztyn', 'Tax', 'Office', 'decisions', ',', 'one', 'dated', '30', 'November', '2001', 'and', 'the', 'other', 'dated', '3', 'December', '2001', ',', 'bear', '“', 'censored', '”', 'stamps', 'dated', '10', 'December', '2002', 'and', 'an', 'illegible', 'signature', 'of', 'a', 'judge', '.', 'Finally', ',', 'the', 'applicant', ""'s"", 'correspondence', 'with', 'the', 'tax', 'office', 'and', 'with', 'members', 'of', 'his', 'family', 'bear', '“', 'censored', '”', 'stamps', 'and', 'judges', ""'"", 'illegible', 'signatures', '.', 'There', 'are', 'also', 'further', 'notes', 'on', 'the', 'correspondence', ':', '“', 'it', 'is', 'not', 'subject', 'to', 'censorship', '”', '(', 'nie', 'podlega', 'cenzurze', ')', 'and', '“', 'I', 'annul', 'subjection', 'to', 'censorship', '”', '(', 'uchylam', ')', 'and', '“', 'submit', 'to', 'censorship', '”', '(', 'poddać', 'cenzurze', ')', ',', 'followed', 'by', 'an', 'illegible', 'signature', '.']"	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
"['55', '.', 'The', 'Court', 'firstly', 'observes', 'that', 'the', 'Government', 'refrained', 'from', 'taking', 'a', 'position', 'on', 'the', 'question', 'whether', 'there', 'has', 'been', 'an', 'interference', 'with', 'the', 'applicant', ""'s"", 'right', 'to', 'respect', 'for', 'his', 'correspondence', '.', 'The', 'Court', 'has', 'held', 'on', 'many', 'occasions', 'that', 'as', 'long', 'as', 'the', 'Polish', 'authorities', 'continue', 'the', 'practice', 'of', 'marking', 'detainees', ""'"", 'letters', 'with', 'the', 'ocenzurowano', 'stamp', ',', 'the', 'Court', 'has', 'no', 'alternative', 'but', 'to', 'presume', 'that', 'those', 'letters', 'have', 'been', 'opened', 'and', 'their', 'contents', 'read', ',', 'even', 'if', 'there', 'is', 'no', 'separate', 'stamp', 'on', 'the', 'letter', 'as', 'such', '(', 'see', 'Matwiejczuk', 'v.', 'Poland', ',', 'no', '.', '37641/97', ',', '§', '99', ',', '2', 'December', '2003', ';', 'Pisk‑Piskowski', 'v.', 'Poland', ',', 'no', '.', '92/03', ',', '§', '26', ',', '14', 'June', '2005', ';', 'and', 'Michta', 'v.', 'Poland', ',', 'no', '.', '13425/02', ',', '§', '58', ',', '4', 'May', '2006', ')', '.']"	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
"['It', 'follows', 'that', 'censoring', 'of', 'the', 'applicant', ""'s"", 'letters', 'amounted', 'to', 'an', '“', 'interference', '”', 'with', 'his', 'right', 'to', 'respect', 'for', 'his', 'correspondence', 'under', 'Article', '8', '.']"	['B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
['(', 'b', ')', 'Compliance', 'with', 'the', 'requirements', 'of', 'Article', '8', '§', '2']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['56', '.', 'The', 'Government', 'did', 'not', 'indicate', 'a', 'specific', 'legal', 'basis', 'in', 'domestic', 'law', 'for', 'the', 'impugned', 'interference', '.', 'The', 'Court', 'notes', 'that', 'the', 'interference', 'took', 'place', 'in', '2001', 'when', 'the', 'applicant', 'had', 'been', 'detained', 'pending', 'trial', '.']	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
['57', '.', 'The', 'Court', 'observes', 'that', ',', 'according', 'to', 'Article', '214', 'of', 'the', 'Code', 'of', 'Execution', 'of', 'Criminal', 'Sentences', ',', 'detained', 'persons', 'should', 'enjoy', 'the', 'same', 'rights', 'as', 'those', 'convicted', 'by', 'a', 'final', 'judgment', '.']	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
"['58', '.', 'As', 'regards', 'the', 'censorship', 'of', 'the', 'letter', 'from', 'the', 'tax', 'office', 'addressed', 'to', 'the', 'applicant', ',', 'the', 'Court', 'notes', 'that', 'it', 'has', 'previously', 'held', 'that', 'the', 'censorship', 'of', 'an', 'applicant', ""'s"", 'correspondence', 'with', 'a', 'State', 'authority', 'was', 'contrary', 'to', 'the', 'statutory', 'prohibition', 'laid', 'down', 'in', 'Article', '102', '(', '11', ')', 'of', 'the', '1997', 'Code', 'read', 'in', 'conjunction', 'with', 'Article', '214', '(', 'see', 'Kwiek', 'v.', 'Poland', ',', 'no', '.', '51895/99', ',', 'judgment', 'of', '30', 'May', '2006', ',', '§', '41', ')', '.']"	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
"['59', '.', 'As', 'regards', 'the', 'censorship', 'of', 'the', 'letter', 'from', 'the', 'applicant', ""'s"", 'lawyer', ',', 'the', 'Court', 'reiterates', 'that', 'the', 'confidentiality', 'of', 'the', 'applicant', ""'s"", 'letters', 'addressed', 'to', 'and', 'sent', 'by', 'his', 'legal', 'counsel', 'must', 'be', 'respected', '-', 'save', 'for', 'reasonable', 'cause', '.', 'It', 'is', 'clearly', 'in', 'the', 'general', 'interest', 'that', 'any', 'person', 'who', 'wishes', 'to', 'consult', 'a', 'lawyer', 'should', 'be', 'free', 'to', 'do', 'so', 'under', 'conditions', 'which', 'favour', 'full', 'and', 'uninhibited', 'discussion', '.', 'It', 'is', 'for', 'this', 'reason', 'that', 'the', 'lawyer', '-', 'client', 'relationship', 'is', ',', 'in', 'principle', ',', 'privileged', '.', 'Similar', 'considerations', 'apply', 'to', 'a', 'prisoner', ""'s"", 'correspondence', 'with', 'a', 'lawyer', 'concerning', 'contemplated', 'or', 'pending', 'proceedings', 'where', 'the', 'need', 'for', 'confidentiality', 'is', 'equally', 'pressing', '.', 'That', 'such', 'correspondence', 'be', 'susceptible', 'to', 'routine', 'scrutiny', 'is', 'not', 'in', 'keeping', 'with', 'the', 'principles', 'of', 'confidentiality', 'and', 'professional', 'privilege', 'attaching', 'to', 'relations', 'between', 'a', 'lawyer', 'and', 'his', 'client', '.', 'In', 'the', 'Campbell', 'v', 'the', 'United', 'Kingdom', 'judgment', 'of', '25', 'March', '1992', 'Series', 'A', 'no', '.', '233', ',', '§', '48', ',', 'the', 'Court', 'found', 'no', 'reason', 'to', 'distinguish', 'between', 'the', 'different', 'categories', 'of', 'correspondence', 'with', 'lawyers', 'which', ',', 'whatever', 'their', 'purpose', ',', 'concern', 'matters', 'of', 'a', 'private', 'and', 'confidential', 'character', '.', 'In', 'the', 'present', 'case', ',', 'regard', 'being', 'had', 'to', 'the', 'explicit', 'prohibition', 'of', 'censorship', 'of', 'detained', 'persons', ""'"", 'correspondence', 'with', 'their', 'lawyers', 'provided', 'for', 'in', 'Article', '73', 'of', 'the', 'Code', 'of', 'Criminal', 'Procedure', ',', 'the', 'Court', 'considers', 'that', 'the', 'interference', 'complained', 'of', 'was', 'contrary', 'to', 'the', 'domestic', 'law', '.']"	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
"['60', '.', 'To', 'sum', 'up', ',', 'the', 'Court', 'sees', 'no', 'reason', 'to', 'distinguish', 'the', 'instant', 'case', 'from', 'the', 'Kwiek', 'case', 'cited', 'above', ',', 'and', 'in', 'the', 'absence', 'of', 'any', 'comment', 'by', 'the', 'Government', ',', 'it', 'concludes', 'that', 'the', 'interference', 'with', 'the', 'applicant', ""'s"", 'correspondence', 'with', 'the', 'tax', 'office', 'and', 'with', 'his', 'lawyer', 'was', 'contrary', 'to', 'domestic', 'law', '.']"	['O', 'O', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'B-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR', 'I-EGMR']
